Freq,,Amp,,
               29512,Hz,              -58.86, dBm,
               29593,Hz,              -58.95, dBm,
               29674,Hz,              -59.33, dBm,
               29755,Hz,              -59.96, dBm,
               29836,Hz,              -60.71, dBm,
               29917,Hz,              -61.46, dBm,
               29998,Hz,              -62.05, dBm,
               30079,Hz,              -62.37, dBm,
               30160,Hz,              -62.10, dBm,
               30241,Hz,              -61.68, dBm,
               30322,Hz,              -61.26, dBm,
               30403,Hz,              -60.93, dBm,
               30484,Hz,              -60.81, dBm,
               30565,Hz,              -60.79, dBm,
               30646,Hz,              -60.81, dBm,
               30727,Hz,              -61.01, dBm,
               30808,Hz,              -61.33, dBm,
               30889,Hz,              -61.84, dBm,
               30970,Hz,              -62.58, dBm,
               31051,Hz,              -63.52, dBm,
               31132,Hz,              -64.45, dBm,
               31213,Hz,              -65.16, dBm,
               31294,Hz,              -65.42, dBm,
               31375,Hz,              -64.97, dBm,
               31456,Hz,              -64.23, dBm,
               31537,Hz,              -63.38, dBm,
               31618,Hz,              -62.68, dBm,
               31699,Hz,              -62.15, dBm,
               31780,Hz,              -61.71, dBm,
               31861,Hz,              -61.32, dBm,
               31942,Hz,              -61.03, dBm,
               32023,Hz,              -60.91, dBm,
               32104,Hz,              -60.91, dBm,
               32185,Hz,              -61.00, dBm,
               32266,Hz,              -61.29, dBm,
               32347,Hz,              -61.73, dBm,
               32428,Hz,              -62.28, dBm,
               32509,Hz,              -62.91, dBm,
               32590,Hz,              -63.59, dBm,
               32671,Hz,              -64.32, dBm,
               32752,Hz,              -65.09, dBm,
               32833,Hz,              -65.89, dBm,
               32914,Hz,              -66.66, dBm,
               32995,Hz,              -67.38, dBm,
               33076,Hz,              -68.01, dBm,
               33157,Hz,              -68.55, dBm,
               33238,Hz,              -69.05, dBm,
               33319,Hz,              -69.56, dBm,
               33400,Hz,              -69.93, dBm,
               33481,Hz,              -70.42, dBm,
               33562,Hz,              -70.87, dBm,
               33643,Hz,              -71.35, dBm,
               33724,Hz,              -71.88, dBm,
               33805,Hz,              -72.42, dBm,
               33886,Hz,              -72.87, dBm,
               33967,Hz,              -73.17, dBm,
               34048,Hz,              -73.11, dBm,
               34129,Hz,              -72.74, dBm,
               34210,Hz,              -72.14, dBm,
               34291,Hz,              -71.56, dBm,
               34372,Hz,              -71.09, dBm,
               34453,Hz,              -70.65, dBm,
               34534,Hz,              -70.14, dBm,
               34615,Hz,              -69.58, dBm,
               34696,Hz,              -69.02, dBm,
               34777,Hz,              -68.53, dBm,
               34858,Hz,              -68.21, dBm,
               34939,Hz,              -68.14, dBm,
               35020,Hz,              -68.15, dBm,
               35101,Hz,              -68.40, dBm,
               35182,Hz,              -68.72, dBm,
               35263,Hz,              -68.71, dBm,
               35344,Hz,              -68.66, dBm,
               35425,Hz,              -68.55, dBm,
               35506,Hz,              -68.36, dBm,
               35587,Hz,              -68.07, dBm,
               35668,Hz,              -67.65, dBm,
               35749,Hz,              -67.12, dBm,
               35830,Hz,              -66.49, dBm,
               35911,Hz,              -65.66, dBm,
               35992,Hz,              -64.84, dBm,
               36073,Hz,              -64.31, dBm,
               36154,Hz,              -64.08, dBm,
               36235,Hz,              -63.85, dBm,
               36316,Hz,              -63.66, dBm,
               36397,Hz,              -63.44, dBm,
               36478,Hz,              -63.19, dBm,
               36559,Hz,              -62.93, dBm,
               36640,Hz,              -62.72, dBm,
               36721,Hz,              -62.60, dBm,
               36802,Hz,              -62.59, dBm,
               36883,Hz,              -62.62, dBm,
               36964,Hz,              -62.80, dBm,
               37045,Hz,              -63.16, dBm,
               37126,Hz,              -63.65, dBm,
               37207,Hz,              -64.29, dBm,
               37288,Hz,              -65.13, dBm,
               37369,Hz,              -66.25, dBm,
               37450,Hz,              -67.62, dBm,
               37531,Hz,              -69.10, dBm,
               37612,Hz,              -70.61, dBm,
               37693,Hz,              -71.96, dBm,
               37774,Hz,              -72.98, dBm,
               37855,Hz,              -73.57, dBm,
               37936,Hz,              -73.61, dBm,
               38017,Hz,              -73.33, dBm,
               38098,Hz,              -72.91, dBm,
               38179,Hz,              -72.34, dBm,
               38260,Hz,              -71.75, dBm,
               38341,Hz,              -71.37, dBm,
               38422,Hz,              -71.21, dBm,
               38503,Hz,              -71.21, dBm,
               38584,Hz,              -71.25, dBm,
               38665,Hz,              -71.47, dBm,
               38746,Hz,              -71.85, dBm,
               38827,Hz,              -72.41, dBm,
               38908,Hz,              -72.87, dBm,
               38989,Hz,              -73.05, dBm,
               39070,Hz,              -73.05, dBm,
               39151,Hz,              -72.80, dBm,
               39232,Hz,              -72.30, dBm,
               39313,Hz,              -71.53, dBm,
               39394,Hz,              -70.47, dBm,
               39475,Hz,              -69.22, dBm,
               39556,Hz,              -67.87, dBm,
               39637,Hz,              -66.52, dBm,
               39718,Hz,              -65.25, dBm,
               39799,Hz,              -64.27, dBm,
               39880,Hz,              -63.58, dBm,
               39961,Hz,              -63.15, dBm,
               40042,Hz,              -62.96, dBm,
               40123,Hz,              -62.94, dBm,
               40204,Hz,              -62.95, dBm,
               40285,Hz,              -63.04, dBm,
               40366,Hz,              -63.20, dBm,
               40447,Hz,              -63.49, dBm,
