Freq,,Amp,,
               64690,Hz,              -79.82, dBm,
               64855,Hz,              -80.52, dBm,
               65020,Hz,              -80.54, dBm,
               65185,Hz,              -81.79, dBm,
               65350,Hz,              -86.74, dBm,
               65515,Hz,              -80.58, dBm,
               65680,Hz,              -80.05, dBm,
               65845,Hz,              -81.13, dBm,
               66010,Hz,              -82.69, dBm,
               66175,Hz,              -82.72, dBm,
               66340,Hz,              -84.05, dBm,
               66505,Hz,              -83.77, dBm,
               66670,Hz,              -84.60, dBm,
               66835,Hz,              -82.84, dBm,
               67000,Hz,              -83.31, dBm,
               67165,Hz,              -81.23, dBm,
               67330,Hz,              -79.13, dBm,
               67495,Hz,              -79.56, dBm,
               67660,Hz,              -82.24, dBm,
               67825,Hz,              -79.77, dBm,
               67990,Hz,              -79.87, dBm,
               68155,Hz,              -83.00, dBm,
               68320,Hz,              -85.76, dBm,
               68485,Hz,              -87.93, dBm,
               68650,Hz,              -83.62, dBm,
               68815,Hz,              -82.96, dBm,
               68980,Hz,              -85.74, dBm,
               69145,Hz,              -82.59, dBm,
               69310,Hz,              -81.24, dBm,
               69475,Hz,              -81.82, dBm,
               69640,Hz,              -89.03, dBm,
               69805,Hz,              -91.46, dBm,
               69970,Hz,              -92.40, dBm,
               70135,Hz,              -90.67, dBm,
               70300,Hz,              -90.58, dBm,
               70465,Hz,              -83.39, dBm,
               70630,Hz,              -81.39, dBm,
               70795,Hz,              -81.57, dBm,
               70960,Hz,              -84.39, dBm,
               71125,Hz,              -83.38, dBm,
               71290,Hz,              -82.20, dBm,
               71455,Hz,              -82.24, dBm,
               71620,Hz,              -84.20, dBm,
               71785,Hz,              -85.60, dBm,
               71950,Hz,              -82.09, dBm,
               72115,Hz,              -79.63, dBm,
               72280,Hz,              -79.60, dBm,
               72445,Hz,              -80.55, dBm,
               72610,Hz,              -81.69, dBm,
               72775,Hz,              -84.43, dBm,
               72940,Hz,              -87.81, dBm,
               73105,Hz,              -83.19, dBm,
               73270,Hz,              -83.03, dBm,
               73435,Hz,              -79.35, dBm,
               73600,Hz,              -78.92, dBm,
               73765,Hz,              -79.74, dBm,
               73930,Hz,              -84.29, dBm,
               74095,Hz,              -83.34, dBm,
               74260,Hz,              -81.83, dBm,
               74425,Hz,              -81.83, dBm,
               74590,Hz,              -86.34, dBm,
               74755,Hz,              -88.71, dBm,
               74920,Hz,              -89.14, dBm,
               75085,Hz,              -80.58, dBm,
               75250,Hz,              -79.65, dBm,
               75415,Hz,              -81.05, dBm,
               75580,Hz,              -85.28, dBm,
               75745,Hz,              -85.90, dBm,
               75910,Hz,              -83.33, dBm,
               76075,Hz,              -80.21, dBm,
               76240,Hz,              -80.44, dBm,
               76405,Hz,              -82.08, dBm,
               76570,Hz,              -80.58, dBm,
               76735,Hz,              -80.94, dBm,
               76900,Hz,              -79.17, dBm,
               77065,Hz,              -78.54, dBm,
               77230,Hz,              -80.36, dBm,
               77395,Hz,              -82.99, dBm,
               77560,Hz,              -82.45, dBm,
               77725,Hz,              -83.99, dBm,
               77890,Hz,              -86.46, dBm,
               78055,Hz,              -81.86, dBm,
               78220,Hz,              -81.15, dBm,
               78385,Hz,              -82.15, dBm,
               78550,Hz,              -90.35, dBm,
               78715,Hz,              -86.27, dBm,
               78880,Hz,              -82.36, dBm,
               79045,Hz,              -82.41, dBm,
               79210,Hz,              -84.49, dBm,
               79375,Hz,              -80.92, dBm,
               79540,Hz,              -80.10, dBm,
               79705,Hz,              -81.12, dBm,
               79870,Hz,              -83.71, dBm,
               80035,Hz,              -83.12, dBm,
               80200,Hz,              -85.13, dBm,
