Second,Volt,Volt2,
2.58600e-02,3.40e+00,1.63e-01, 
2.59600e-02,3.40e+00,1.91e-01, 
2.60600e-02,3.40e+00,1.63e-01, 
2.61600e-02,3.40e+00,1.62e-01, 
2.62600e-02,3.60e+00,1.91e-01, 
2.63600e-02,3.60e+00,1.90e-01, 
2.64600e-02,3.80e+00,1.62e-01, 
2.65600e-02,3.80e+00,1.64e-01, 
2.66600e-02,4.00e+00,1.94e-01, 
2.67600e-02,4.00e+00,1.63e-01, 
2.68600e-02,4.20e+00,1.92e-01, 
2.69600e-02,4.20e+00,1.64e-01, 
2.70600e-02,4.20e+00,1.92e-01, 
2.71600e-02,4.20e+00,1.93e-01, 
2.72600e-02,4.60e+00,1.64e-01, 
2.73600e-02,4.40e+00,1.65e-01, 
2.74600e-02,4.60e+00,1.94e-01, 
2.75600e-02,4.80e+00,1.66e-01, 
2.76600e-02,4.60e+00,1.94e-01, 
2.77600e-02,4.80e+00,1.97e-01, 
2.78600e-02,5.00e+00,1.66e-01, 
2.79600e-02,5.00e+00,1.66e-01, 
2.80600e-02,5.20e+00,1.98e-01, 
2.81600e-02,5.20e+00,1.66e-01, 
2.82600e-02,5.20e+00,1.98e-01, 
2.83600e-02,5.40e+00,1.97e-01, 
2.84600e-02,5.60e+00,1.66e-01, 
2.85600e-02,5.40e+00,1.99e-01, 
2.86600e-02,5.60e+00,1.68e-01, 
2.87600e-02,5.60e+00,1.67e-01, 
2.88600e-02,5.80e+00,2.02e-01, 
2.89600e-02,5.80e+00,2.01e-01, 
2.90600e-02,6.00e+00,1.68e-01, 
2.91600e-02,6.00e+00,1.68e-01, 
2.92600e-02,6.20e+00,2.01e-01, 
2.93600e-02,6.20e+00,1.67e-01, 
2.94600e-02,6.40e+00,2.02e-01, 
2.95600e-02,6.40e+00,2.03e-01, 
2.96600e-02,6.40e+00,1.69e-01, 
