Freq,,Amp,,
               55120,Hz,              -71.90, dBm,
               55285,Hz,              -78.12, dBm,
               55450,Hz,              -77.95, dBm,
               55615,Hz,              -77.82, dBm,
               55780,Hz,              -80.45, dBm,
               55945,Hz,              -78.14, dBm,
               56110,Hz,              -78.14, dBm,
               56275,Hz,              -76.26, dBm,
               56440,Hz,              -76.09, dBm,
               56605,Hz,              -75.98, dBm,
               56770,Hz,              -75.98, dBm,
               56935,Hz,              -75.60, dBm,
               57100,Hz,              -75.97, dBm,
               57265,Hz,              -77.95, dBm,
               57430,Hz,              -79.61, dBm,
               57595,Hz,              -79.14, dBm,
               57760,Hz,              -77.82, dBm,
               57925,Hz,              -77.47, dBm,
               58090,Hz,              -78.71, dBm,
               58255,Hz,              -75.72, dBm,
               58420,Hz,              -74.84, dBm,
               58585,Hz,              -75.83, dBm,
               58750,Hz,              -81.80, dBm,
               58915,Hz,              -84.13, dBm,
               59080,Hz,              -80.68, dBm,
               59245,Hz,              -77.23, dBm,
               59410,Hz,              -75.72, dBm,
               59575,Hz,              -75.83, dBm,
               59740,Hz,              -79.32, dBm,
               59905,Hz,              -77.07, dBm,
               60070,Hz,              -78.01, dBm,
               60235,Hz,              -85.82, dBm,
               60400,Hz,              -79.09, dBm,
               60565,Hz,              -73.32, dBm,
               60730,Hz,              -73.23, dBm,
               60895,Hz,              -74.88, dBm,
               61060,Hz,              -81.51, dBm,
               61225,Hz,              -81.97, dBm,
               61390,Hz,              -76.54, dBm,
               61555,Hz,              -74.74, dBm,
               61720,Hz,              -70.30, dBm,
               61885,Hz,              -69.62, dBm,
               62050,Hz,              -72.76, dBm,
               62215,Hz,              -76.01, dBm,
               62380,Hz,              -74.94, dBm,
               62545,Hz,              -74.85, dBm,
               62710,Hz,              -81.09, dBm,
               62875,Hz,              -80.81, dBm,
               63040,Hz,              -80.78, dBm,
               63205,Hz,              -81.90, dBm,
               63370,Hz,              -87.00, dBm,
               63535,Hz,              -80.46, dBm,
               63700,Hz,              -80.46, dBm,
               63865,Hz,              -81.79, dBm,
               64030,Hz,              -81.52, dBm,
               64195,Hz,              -81.52, dBm,
               64360,Hz,              -79.98, dBm,
               64525,Hz,              -80.32, dBm,
               64690,Hz,              -85.58, dBm,
               64855,Hz,              -79.85, dBm,
               65020,Hz,              -79.34, dBm,
               65185,Hz,              -80.53, dBm,
               65350,Hz,              -81.73, dBm,
               65515,Hz,              -78.68, dBm,
               65680,Hz,              -76.64, dBm,
               65845,Hz,              -76.68, dBm,
               66010,Hz,              -82.85, dBm,
               66175,Hz,              -81.44, dBm,
               66340,Hz,              -82.18, dBm,
               66505,Hz,              -79.20, dBm,
               66670,Hz,              -76.13, dBm,
               66835,Hz,              -76.13, dBm,
               67000,Hz,              -81.31, dBm,
               67165,Hz,              -84.67, dBm,
               67330,Hz,              -90.44, dBm,
               67495,Hz,              -88.19, dBm,
               67660,Hz,              -84.16, dBm,
               67825,Hz,              -81.85, dBm,
               67990,Hz,              -81.85, dBm,
               68155,Hz,              -83.66, dBm,
               68320,Hz,              -83.48, dBm,
               68485,Hz,              -83.48, dBm,
               68650,Hz,              -84.08, dBm,
               68815,Hz,              -79.50, dBm,
               68980,Hz,              -79.76, dBm,
               69145,Hz,              -84.08, dBm,
               69310,Hz,              -81.21, dBm,
               69475,Hz,              -81.19, dBm,
               69640,Hz,              -83.21, dBm,
               69805,Hz,              -84.94, dBm,
               69970,Hz,              -83.53, dBm,
               70135,Hz,              -83.31, dBm,
               70300,Hz,              -82.80, dBm,
               70465,Hz,              -79.83, dBm,
               70630,Hz,              -79.50, dBm,
               70795,Hz,              -81.31, dBm,
               70960,Hz,              -81.88, dBm,
               71125,Hz,              -80.66, dBm,
               71290,Hz,              -83.33, dBm,
               71455,Hz,              -81.35, dBm,
               71620,Hz,              -80.38, dBm,
               71785,Hz,              -82.51, dBm,
               71950,Hz,              -85.40, dBm,
               72115,Hz,              -84.68, dBm,
               72280,Hz,              -85.15, dBm,
               72445,Hz,              -85.15, dBm,
               72610,Hz,              -89.69, dBm,
               72775,Hz,              -88.68, dBm,
               72940,Hz,              -84.94, dBm,
               73105,Hz,              -79.72, dBm,
               73270,Hz,              -79.65, dBm,
               73435,Hz,              -80.93, dBm,
               73600,Hz,              -81.74, dBm,
               73765,Hz,              -81.59, dBm,
               73930,Hz,              -85.51, dBm,
               74095,Hz,              -83.84, dBm,
               74260,Hz,              -83.34, dBm,
               74425,Hz,              -81.69, dBm,
               74590,Hz,              -81.89, dBm,
               74755,Hz,              -86.41, dBm,
               74920,Hz,              -84.72, dBm,
               75085,Hz,              -84.18, dBm,
               75250,Hz,              -85.89, dBm,
               75415,Hz,              -85.57, dBm,
               75580,Hz,              -85.78, dBm,
               75745,Hz,              -87.94, dBm,
               75910,Hz,              -88.54, dBm,
               76075,Hz,              -89.54, dBm,
               76240,Hz,              -84.34, dBm,
               76405,Hz,              -84.34, dBm,
               76570,Hz,              -85.67, dBm,
               76735,Hz,              -80.66, dBm,
               76900,Hz,              -80.47, dBm,
               77065,Hz,              -83.87, dBm,
               77230,Hz,              -84.38, dBm,
               77395,Hz,              -85.49, dBm,
               77560,Hz,              -84.85, dBm,
               77725,Hz,              -80.79, dBm,
               77890,Hz,              -80.49, dBm,
               78055,Hz,              -81.28, dBm,
               78220,Hz,              -90.10, dBm,
               78385,Hz,              -88.86, dBm,
               78550,Hz,              -84.46, dBm,
               78715,Hz,              -82.00, dBm,
               78880,Hz,              -82.16, dBm,
               79045,Hz,              -86.79, dBm,
               79210,Hz,              -87.31, dBm,
               79375,Hz,              -82.56, dBm,
               79540,Hz,              -79.29, dBm,
               79705,Hz,              -79.50, dBm,
               79870,Hz,              -83.00, dBm,
               80035,Hz,              -82.74, dBm,
               80200,Hz,              -86.84, dBm,
               80365,Hz,              -81.73, dBm,
               80530,Hz,              -81.48, dBm,
               80695,Hz,              -82.78, dBm,
               80860,Hz,              -80.95, dBm,
               81025,Hz,              -80.92, dBm,
               81190,Hz,              -82.92, dBm,
               81355,Hz,              -86.18, dBm,
               81520,Hz,              -88.05, dBm,
               81685,Hz,              -92.14, dBm,
               81850,Hz,              -91.22, dBm,
               82015,Hz,              -88.80, dBm,
               82180,Hz,              -82.93, dBm,
               82345,Hz,              -82.66, dBm,
               82510,Hz,              -83.67, dBm,
               82675,Hz,              -82.15, dBm,
               82840,Hz,              -82.82, dBm,
               83005,Hz,              -87.81, dBm,
               83170,Hz,              -80.50, dBm,
               83335,Hz,              -78.51, dBm,
               83500,Hz,              -79.53, dBm,
               83665,Hz,              -85.96, dBm,
               83830,Hz,              -87.94, dBm,
               83995,Hz,              -84.84, dBm,
               84160,Hz,              -80.32, dBm,
               84325,Hz,              -80.32, dBm,
               84490,Hz,              -86.31, dBm,
               84655,Hz,              -83.65, dBm,
               84820,Hz,              -83.75, dBm,
               84985,Hz,              -85.05, dBm,
               85150,Hz,              -86.60, dBm,
               85315,Hz,              -89.33, dBm,
               85480,Hz,              -89.09, dBm,
               85645,Hz,              -85.24, dBm,
               85810,Hz,              -84.53, dBm,
               85975,Hz,              -85.78, dBm,
               86140,Hz,              -88.51, dBm,
               86305,Hz,              -87.38, dBm,
               86470,Hz,              -87.77, dBm,
               86635,Hz,              -89.84, dBm,
               86800,Hz,              -88.77, dBm,
               86965,Hz,              -86.17, dBm,
               87130,Hz,              -84.42, dBm,
               87295,Hz,              -83.51, dBm,
               87460,Hz,              -79.00, dBm,
               87625,Hz,              -77.27, dBm,
               87790,Hz,              -77.56, dBm,
               87955,Hz,              -82.51, dBm,
               88120,Hz,              -89.38, dBm,
               88285,Hz,              -89.64, dBm,
               88450,Hz,              -87.66, dBm,
               88615,Hz,              -86.72, dBm,
               88780,Hz,              -87.16, dBm,
               88945,Hz,              -89.00, dBm,
               89110,Hz,              -87.07, dBm,
               89275,Hz,              -81.59, dBm,
               89440,Hz,              -80.21, dBm,
               89605,Hz,              -80.21, dBm,
               89770,Hz,              -82.30, dBm,
               89935,Hz,              -79.91, dBm,
               90100,Hz,              -79.30, dBm,
               90265,Hz,              -81.26, dBm,
               90430,Hz,              -83.80, dBm,
               90595,Hz,              -82.87, dBm,
               90760,Hz,              -82.96, dBm,
               90925,Hz,              -85.37, dBm,
               91090,Hz,              -84.74, dBm,
               91255,Hz,              -84.67, dBm,
               91420,Hz,              -86.12, dBm,
               91585,Hz,              -86.11, dBm,
               91750,Hz,              -88.82, dBm,
               91915,Hz,              -84.80, dBm,
               92080,Hz,              -84.41, dBm,
               92245,Hz,              -85.02, dBm,
               92410,Hz,              -88.48, dBm,
               92575,Hz,              -89.16, dBm,
               92740,Hz,              -85.10, dBm,
               92905,Hz,              -81.64, dBm,
               93070,Hz,              -82.61, dBm,
               93235,Hz,              -83.40, dBm,
               93400,Hz,              -80.30, dBm,
               93565,Hz,              -80.30, dBm,
               93730,Hz,              -78.53, dBm,
               93895,Hz,              -78.53, dBm,
               94060,Hz,              -80.83, dBm,
               94225,Hz,              -83.89, dBm,
               94390,Hz,              -80.75, dBm,
               94555,Hz,              -80.75, dBm,
               94720,Hz,              -83.26, dBm,
               94885,Hz,              -82.99, dBm,
               95050,Hz,              -84.90, dBm,
               95215,Hz,              -86.76, dBm,
               95380,Hz,              -90.47, dBm,
               95545,Hz,              -90.32, dBm,
               95710,Hz,              -91.35, dBm,
               95875,Hz,              -87.35, dBm,
               96040,Hz,              -83.45, dBm,
               96205,Hz,              -80.13, dBm,
               96370,Hz,              -80.17, dBm,
               96535,Hz,              -82.02, dBm,
               96700,Hz,              -82.38, dBm,
               96865,Hz,              -81.24, dBm,
               97030,Hz,              -81.24, dBm,
               97195,Hz,              -83.15, dBm,
               97360,Hz,              -87.96, dBm,
               97525,Hz,              -82.96, dBm,
               97690,Hz,              -82.97, dBm,
               97855,Hz,              -86.13, dBm,
               98020,Hz,              -83.92, dBm,
               98185,Hz,              -83.35, dBm,
               98350,Hz,              -82.63, dBm,
               98515,Hz,              -82.41, dBm,
               98680,Hz,              -83.05, dBm,
               98845,Hz,              -84.95, dBm,
               99010,Hz,              -83.20, dBm,
               99175,Hz,              -82.45, dBm,
               99340,Hz,              -83.35, dBm,
               99505,Hz,              -84.04, dBm,
               99670,Hz,              -83.74, dBm,
               99835,Hz,              -85.20, dBm,
              100000,Hz,              -84.77, dBm,
