Freq,,Amp,,
              224440,Hz,              -88.21, dBm,
              225105,Hz,              -87.69, dBm,
              225770,Hz,              -86.22, dBm,
              226435,Hz,              -85.67, dBm,
              227100,Hz,              -86.03, dBm,
              227765,Hz,              -86.09, dBm,
              228430,Hz,              -90.90, dBm,
              229095,Hz,              -88.85, dBm,
              229760,Hz,              -84.44, dBm,
              230425,Hz,              -84.80, dBm,
              231090,Hz,              -85.71, dBm,
              231755,Hz,              -84.02, dBm,
              232420,Hz,              -89.09, dBm,
              233085,Hz,              -87.54, dBm,
              233750,Hz,              -88.26, dBm,
              234415,Hz,              -87.11, dBm,
              235080,Hz,              -92.52, dBm,
              235745,Hz,              -86.86, dBm,
              236410,Hz,              -87.54, dBm,
              237075,Hz,              -85.84, dBm,
              237740,Hz,              -82.57, dBm,
              238405,Hz,              -81.09, dBm,
              239070,Hz,              -79.59, dBm,
              239735,Hz,              -74.86, dBm,
              240400,Hz,              -74.93, dBm,
              241065,Hz,              -80.78, dBm,
              241730,Hz,              -84.49, dBm,
              242395,Hz,              -85.49, dBm,
              243060,Hz,              -83.18, dBm,
              243725,Hz,              -80.11, dBm,
              244390,Hz,              -76.45, dBm,
              245055,Hz,              -78.85, dBm,
              245720,Hz,              -76.23, dBm,
              246385,Hz,              -80.09, dBm,
              247050,Hz,              -75.73, dBm,
              247715,Hz,              -82.52, dBm,
              248380,Hz,              -80.78, dBm,
              249045,Hz,              -81.52, dBm,
              249710,Hz,              -80.95, dBm,
              250375,Hz,              -83.99, dBm,
              251040,Hz,              -83.09, dBm,
              251705,Hz,              -82.43, dBm,
              252370,Hz,              -86.30, dBm,
              253035,Hz,              -83.48, dBm,
              253700,Hz,              -82.41, dBm,
              254365,Hz,              -84.45, dBm,
              255030,Hz,              -80.88, dBm,
              255695,Hz,              -89.74, dBm,
              256360,Hz,              -84.07, dBm,
              257025,Hz,              -84.50, dBm,
              257690,Hz,              -87.63, dBm,
              258355,Hz,              -84.36, dBm,
              259020,Hz,              -86.84, dBm,
              259685,Hz,              -86.85, dBm,
              260350,Hz,              -85.12, dBm,
              261015,Hz,              -85.08, dBm,
              261680,Hz,              -83.94, dBm,
              262345,Hz,              -88.72, dBm,
              263010,Hz,              -89.88, dBm,
              263675,Hz,              -86.02, dBm,
              264340,Hz,              -85.83, dBm,
              265005,Hz,              -83.55, dBm,
              265670,Hz,              -83.68, dBm,
              266335,Hz,              -87.37, dBm,
              267000,Hz,              -85.86, dBm,
              267665,Hz,              -84.17, dBm,
              268330,Hz,              -84.06, dBm,
              268995,Hz,              -83.94, dBm,
              269660,Hz,              -86.86, dBm,
              270325,Hz,              -86.63, dBm,
              270990,Hz,              -84.28, dBm,
              271655,Hz,              -86.74, dBm,
              272320,Hz,              -86.29, dBm,
              272985,Hz,              -84.55, dBm,
              273650,Hz,              -87.95, dBm,
              274315,Hz,              -87.91, dBm,
              274980,Hz,              -88.14, dBm,
              275645,Hz,              -87.10, dBm,
              276310,Hz,              -87.25, dBm,
              276975,Hz,              -88.17, dBm,
              277640,Hz,              -87.36, dBm,
              278305,Hz,              -96.84, dBm,
              278970,Hz,              -89.99, dBm,
              279635,Hz,              -86.67, dBm,
              280300,Hz,              -86.41, dBm,
              280965,Hz,              -85.85, dBm,
              281630,Hz,              -89.24, dBm,
              282295,Hz,              -87.33, dBm,
              282960,Hz,              -87.91, dBm,
              283625,Hz,              -85.24, dBm,
              284290,Hz,              -83.98, dBm,
              284955,Hz,              -87.92, dBm,
              285620,Hz,              -86.25, dBm,
              286285,Hz,              -86.18, dBm,
              286950,Hz,              -82.05, dBm,
              287615,Hz,              -82.05, dBm,
              288280,Hz,              -86.22, dBm,
              288945,Hz,              -89.76, dBm,
              289610,Hz,              -87.04, dBm,
              290275,Hz,              -87.86, dBm,
              290940,Hz,              -87.86, dBm,
              291605,Hz,              -85.84, dBm,
              292270,Hz,              -84.35, dBm,
              292935,Hz,              -84.81, dBm,
              293600,Hz,              -85.40, dBm,
              294265,Hz,              -88.44, dBm,
              294930,Hz,              -86.20, dBm,
              295595,Hz,              -87.51, dBm,
              296260,Hz,              -84.44, dBm,
              296925,Hz,              -82.66, dBm,
              297590,Hz,              -82.66, dBm,
              298255,Hz,              -85.88, dBm,
              298920,Hz,              -86.91, dBm,
              299585,Hz,              -86.43, dBm,
              300250,Hz,              -86.14, dBm,
              300915,Hz,              -84.40, dBm,
              301580,Hz,              -84.93, dBm,
              302245,Hz,              -84.94, dBm,
              302910,Hz,              -85.53, dBm,
              303575,Hz,              -84.36, dBm,
              304240,Hz,              -89.73, dBm,
              304905,Hz,              -89.28, dBm,
              305570,Hz,              -88.92, dBm,
              306235,Hz,              -87.21, dBm,
              306900,Hz,              -84.33, dBm,
              307565,Hz,              -91.04, dBm,
              308230,Hz,              -86.52, dBm,
              308895,Hz,              -85.64, dBm,
              309560,Hz,              -93.45, dBm,
              310225,Hz,              -88.69, dBm,
              310890,Hz,              -86.30, dBm,
              311555,Hz,              -87.58, dBm,
              312220,Hz,              -85.41, dBm,
              312885,Hz,              -87.25, dBm,
              313550,Hz,              -87.48, dBm,
              314215,Hz,              -89.93, dBm,
              314880,Hz,              -86.38, dBm,
              315545,Hz,              -87.30, dBm,
              316210,Hz,              -89.37, dBm,
              316875,Hz,              -82.55, dBm,
              317540,Hz,              -82.66, dBm,
              318205,Hz,              -85.73, dBm,
              318870,Hz,              -84.18, dBm,
              319535,Hz,              -86.03, dBm,
              320200,Hz,              -87.18, dBm,
              320865,Hz,              -90.72, dBm,
              321530,Hz,              -87.62, dBm,
              322195,Hz,              -86.42, dBm,
              322860,Hz,              -92.07, dBm,
              323525,Hz,              -90.76, dBm,
              324190,Hz,              -91.77, dBm,
              324855,Hz,              -88.66, dBm,
              325520,Hz,              -87.69, dBm,
              326185,Hz,              -89.21, dBm,
              326850,Hz,              -93.10, dBm,
              327515,Hz,              -90.73, dBm,
              328180,Hz,              -89.61, dBm,
              328845,Hz,              -86.33, dBm,
              329510,Hz,              -85.45, dBm,
              330175,Hz,              -91.12, dBm,
              330840,Hz,              -87.62, dBm,
              331505,Hz,              -87.77, dBm,
              332170,Hz,              -88.85, dBm,
              332835,Hz,              -88.64, dBm,
              333500,Hz,              -88.34, dBm,
              334165,Hz,              -87.68, dBm,
              334830,Hz,              -90.29, dBm,
              335495,Hz,              -87.27, dBm,
              336160,Hz,              -92.73, dBm,
              336825,Hz,              -93.14, dBm,
              337490,Hz,              -90.36, dBm,
              338155,Hz,              -90.21, dBm,
              338820,Hz,              -92.56, dBm,
              339485,Hz,              -85.61, dBm,
              340150,Hz,              -85.47, dBm,
              340815,Hz,              -87.26, dBm,
              341480,Hz,              -89.47, dBm,
              342145,Hz,              -89.42, dBm,
              342810,Hz,              -88.25, dBm,
              343475,Hz,              -93.14, dBm,
              344140,Hz,              -91.25, dBm,
              344805,Hz,              -87.53, dBm,
              345470,Hz,              -87.69, dBm,
              346135,Hz,              -96.36, dBm,
              346800,Hz,              -90.85, dBm,
              347465,Hz,              -94.61, dBm,
              348130,Hz,              -94.29, dBm,
              348795,Hz,              -86.81, dBm,
              349460,Hz,              -86.69, dBm,
              350125,Hz,              -89.91, dBm,
              350790,Hz,              -91.85, dBm,
              351455,Hz,              -90.17, dBm,
              352120,Hz,              -89.99, dBm,
              352785,Hz,              -91.39, dBm,
              353450,Hz,              -90.66, dBm,
              354115,Hz,              -86.01, dBm,
              354780,Hz,              -85.88, dBm,
              355445,Hz,              -91.31, dBm,
              356110,Hz,              -90.06, dBm,
              356775,Hz,              -91.98, dBm,
              357440,Hz,              -88.81, dBm,
              358105,Hz,              -89.35, dBm,
              358770,Hz,              -91.97, dBm,
              359435,Hz,              -88.60, dBm,
              360100,Hz,              -91.45, dBm,
              360765,Hz,              -91.28, dBm,
              361430,Hz,              -87.04, dBm,
              362095,Hz,              -87.59, dBm,
              362760,Hz,              -90.30, dBm,
              363425,Hz,              -90.45, dBm,
              364090,Hz,              -88.98, dBm,
              364755,Hz,              -88.18, dBm,
              365420,Hz,              -88.54, dBm,
              366085,Hz,              -88.78, dBm,
              366750,Hz,              -93.48, dBm,
              367415,Hz,              -91.31, dBm,
              368080,Hz,              -88.69, dBm,
              368745,Hz,              -89.02, dBm,
              369410,Hz,              -92.06, dBm,
              370075,Hz,              -90.40, dBm,
              370740,Hz,              -91.36, dBm,
              371405,Hz,              -93.61, dBm,
              372070,Hz,              -93.40, dBm,
              372735,Hz,              -88.84, dBm,
              373400,Hz,              -88.48, dBm,
              374065,Hz,              -89.56, dBm,
              374730,Hz,              -88.05, dBm,
              375395,Hz,              -91.91, dBm,
              376060,Hz,              -91.28, dBm,
              376725,Hz,              -89.69, dBm,
              377390,Hz,              -92.12, dBm,
              378055,Hz,              -93.16, dBm,
              378720,Hz,              -92.97, dBm,
              379385,Hz,              -95.93, dBm,
              380050,Hz,              -90.37, dBm,
              380715,Hz,              -90.89, dBm,
              381380,Hz,              -90.59, dBm,
              382045,Hz,              -90.88, dBm,
              382710,Hz,              -87.69, dBm,
              383375,Hz,              -90.64, dBm,
              384040,Hz,              -91.50, dBm,
              384705,Hz,              -90.32, dBm,
              385370,Hz,              -87.64, dBm,
              386035,Hz,              -87.61, dBm,
              386700,Hz,              -88.15, dBm,
              387365,Hz,              -88.86, dBm,
              388030,Hz,              -87.00, dBm,
              388695,Hz,              -87.10, dBm,
              389360,Hz,              -89.52, dBm,
              390025,Hz,              -89.71, dBm,
              390690,Hz,              -89.33, dBm,
              391355,Hz,              -89.86, dBm,
              392020,Hz,              -88.31, dBm,
              392685,Hz,              -88.31, dBm,
              393350,Hz,              -89.59, dBm,
              394015,Hz,              -89.95, dBm,
              394680,Hz,              -91.98, dBm,
              395345,Hz,              -91.09, dBm,
              396010,Hz,              -89.22, dBm,
              396675,Hz,              -89.12, dBm,
              397340,Hz,              -91.88, dBm,
              398005,Hz,              -87.78, dBm,
              398670,Hz,              -91.09, dBm,
              399335,Hz,              -90.25, dBm,
              400000,Hz,              -86.00, dBm,
