Freq,,Amp,,
              709890,Hz,              -92.00, dBm,
              712555,Hz,              -91.90, dBm,
              715220,Hz,              -87.40, dBm,
              717885,Hz,              -88.55, dBm,
              720550,Hz,              -85.28, dBm,
              723215,Hz,              -86.25, dBm,
              725880,Hz,              -84.71, dBm,
              728545,Hz,              -85.55, dBm,
              731210,Hz,              -86.02, dBm,
              733875,Hz,              -86.04, dBm,
              736540,Hz,              -89.19, dBm,
              739205,Hz,              -87.15, dBm,
              741870,Hz,              -87.89, dBm,
              744535,Hz,              -88.00, dBm,
              747200,Hz,              -85.25, dBm,
              749865,Hz,              -84.78, dBm,
              752530,Hz,              -91.51, dBm,
              755195,Hz,              -91.33, dBm,
              757860,Hz,              -91.78, dBm,
              760525,Hz,              -86.03, dBm,
              763190,Hz,              -87.05, dBm,
              765855,Hz,              -86.15, dBm,
              768520,Hz,              -91.10, dBm,
              771185,Hz,              -91.39, dBm,
              773850,Hz,              -90.13, dBm,
              776515,Hz,              -90.57, dBm,
              779180,Hz,              -88.01, dBm,
              781845,Hz,              -87.77, dBm,
              784510,Hz,              -94.23, dBm,
              787175,Hz,              -87.28, dBm,
              789840,Hz,              -87.22, dBm,
              792505,Hz,              -87.42, dBm,
              795170,Hz,              -86.83, dBm,
              797835,Hz,              -90.30, dBm,
              800500,Hz,              -88.89, dBm,
              803165,Hz,              -89.19, dBm,
              805830,Hz,              -88.02, dBm,
              808495,Hz,              -89.60, dBm,
              811160,Hz,              -91.47, dBm,
              813825,Hz,              -90.29, dBm,
              816490,Hz,              -87.33, dBm,
              819155,Hz,              -88.95, dBm,
              821820,Hz,              -88.29, dBm,
              824485,Hz,              -86.55, dBm,
              827150,Hz,              -86.80, dBm,
              829815,Hz,              -89.93, dBm,
              832480,Hz,              -89.76, dBm,
              835145,Hz,              -89.67, dBm,
              837810,Hz,              -88.66, dBm,
              840475,Hz,              -89.61, dBm,
              843140,Hz,              -89.60, dBm,
              845805,Hz,              -86.47, dBm,
              848470,Hz,              -93.00, dBm,
              851135,Hz,              -89.83, dBm,
              853800,Hz,              -89.49, dBm,
              856465,Hz,              -90.59, dBm,
              859130,Hz,              -88.74, dBm,
              861795,Hz,              -90.33, dBm,
              864460,Hz,              -90.17, dBm,
              867125,Hz,              -90.03, dBm,
              869790,Hz,              -88.91, dBm,
              872455,Hz,              -87.89, dBm,
              875120,Hz,              -87.91, dBm,
              877785,Hz,              -87.66, dBm,
              880450,Hz,              -88.49, dBm,
              883115,Hz,              -91.65, dBm,
              885780,Hz,              -88.19, dBm,
              888445,Hz,              -88.01, dBm,
              891110,Hz,              -89.59, dBm,
              893775,Hz,              -89.16, dBm,
              896440,Hz,              -88.09, dBm,
              899105,Hz,              -94.86, dBm,
              901770,Hz,              -89.60, dBm,
              904435,Hz,              -89.95, dBm,
              907100,Hz,              -91.71, dBm,
              909765,Hz,              -91.59, dBm,
              912430,Hz,              -92.50, dBm,
              915095,Hz,              -91.01, dBm,
              917760,Hz,              -92.54, dBm,
              920425,Hz,              -92.73, dBm,
              923090,Hz,              -89.67, dBm,
              925755,Hz,              -89.03, dBm,
              928420,Hz,              -89.32, dBm,
              931085,Hz,              -90.86, dBm,
              933750,Hz,              -94.55, dBm,
              936415,Hz,              -91.57, dBm,
              939080,Hz,              -90.15, dBm,
              941745,Hz,              -90.87, dBm,
              944410,Hz,              -91.25, dBm,
              947075,Hz,              -93.66, dBm,
              949740,Hz,              -91.42, dBm,
              952405,Hz,              -91.13, dBm,
              955070,Hz,              -91.10, dBm,
              957735,Hz,              -89.66, dBm,
              960400,Hz,              -88.96, dBm,
              963065,Hz,              -90.95, dBm,
              965730,Hz,              -92.22, dBm,
              968395,Hz,              -88.77, dBm,
              971060,Hz,              -92.49, dBm,
              973725,Hz,              -92.65, dBm,
              976390,Hz,              -91.23, dBm,
              979055,Hz,              -90.43, dBm,
              981720,Hz,              -96.65, dBm,
              984385,Hz,              -86.57, dBm,
              987050,Hz,              -94.01, dBm,
              989715,Hz,              -91.77, dBm,
              992380,Hz,              -93.19, dBm,
              995045,Hz,              -93.22, dBm,
              997710,Hz,              -94.46, dBm,
             1000375,Hz,              -95.26, dBm,
             1003040,Hz,              -93.67, dBm,
             1005705,Hz,              -92.85, dBm,
             1008370,Hz,              -92.97, dBm,
             1011035,Hz,              -88.31, dBm,
             1013700,Hz,              -88.09, dBm,
             1016365,Hz,              -91.22, dBm,
             1019030,Hz,              -90.73, dBm,
             1021695,Hz,              -92.05, dBm,
             1024360,Hz,              -94.47, dBm,
             1027025,Hz,              -90.38, dBm,
             1029690,Hz,              -93.59, dBm,
             1032355,Hz,              -94.69, dBm,
             1035020,Hz,              -92.53, dBm,
             1037685,Hz,              -87.19, dBm,
             1040350,Hz,              -86.68, dBm,
             1043015,Hz,              -94.52, dBm,
             1045680,Hz,              -93.01, dBm,
             1048345,Hz,              -91.76, dBm,
             1051010,Hz,              -91.73, dBm,
             1053675,Hz,              -89.60, dBm,
             1056340,Hz,             -100.35, dBm,
             1059005,Hz,              -92.88, dBm,
             1061670,Hz,              -95.43, dBm,
             1064335,Hz,              -95.39, dBm,
             1067000,Hz,              -91.22, dBm,
             1069665,Hz,              -90.16, dBm,
             1072330,Hz,              -89.03, dBm,
             1074995,Hz,              -92.94, dBm,
             1077660,Hz,              -92.52, dBm,
             1080325,Hz,              -89.77, dBm,
             1082990,Hz,              -92.79, dBm,
             1085655,Hz,              -89.57, dBm,
             1088320,Hz,              -92.74, dBm,
             1090985,Hz,              -95.23, dBm,
             1093650,Hz,              -95.77, dBm,
             1096315,Hz,              -93.24, dBm,
             1098980,Hz,              -93.25, dBm,
             1101645,Hz,              -93.32, dBm,
             1104310,Hz,              -95.54, dBm,
             1106975,Hz,              -90.28, dBm,
             1109640,Hz,              -91.26, dBm,
             1112305,Hz,              -91.76, dBm,
             1114970,Hz,              -94.36, dBm,
             1117635,Hz,              -92.27, dBm,
             1120300,Hz,              -93.88, dBm,
             1122965,Hz,              -94.25, dBm,
             1125630,Hz,              -94.06, dBm,
             1128295,Hz,              -95.42, dBm,
             1130960,Hz,              -96.55, dBm,
             1133625,Hz,              -91.97, dBm,
             1136290,Hz,              -90.22, dBm,
             1138955,Hz,              -89.83, dBm,
             1141620,Hz,              -91.99, dBm,
             1144285,Hz,              -89.53, dBm,
             1146950,Hz,              -94.39, dBm,
             1149615,Hz,              -94.41, dBm,
             1152280,Hz,              -90.64, dBm,
             1154945,Hz,              -93.30, dBm,
             1157610,Hz,              -92.58, dBm,
             1160275,Hz,              -92.28, dBm,
             1162940,Hz,              -92.58, dBm,
             1165605,Hz,              -93.07, dBm,
             1168270,Hz,              -91.31, dBm,
             1170935,Hz,              -91.72, dBm,
             1173600,Hz,              -94.53, dBm,
             1176265,Hz,              -93.96, dBm,
             1178930,Hz,              -92.28, dBm,
             1181595,Hz,              -92.87, dBm,
             1184260,Hz,              -95.83, dBm,
             1186925,Hz,              -93.40, dBm,
             1189590,Hz,              -94.51, dBm,
             1192255,Hz,              -93.81, dBm,
             1194920,Hz,              -92.66, dBm,
             1197585,Hz,              -90.61, dBm,
             1200250,Hz,              -90.52, dBm,
             1202915,Hz,              -91.65, dBm,
             1205580,Hz,              -88.41, dBm,
             1208245,Hz,              -93.39, dBm,
             1210910,Hz,              -94.48, dBm,
             1213575,Hz,              -95.50, dBm,
             1216240,Hz,              -96.16, dBm,
             1218905,Hz,              -94.28, dBm,
             1221570,Hz,              -92.01, dBm,
             1224235,Hz,              -92.65, dBm,
             1226900,Hz,              -95.86, dBm,
             1229565,Hz,              -97.10, dBm,
             1232230,Hz,              -99.16, dBm,
             1234895,Hz,              -94.65, dBm,
             1237560,Hz,              -95.55, dBm,
             1240225,Hz,              -91.95, dBm,
             1242890,Hz,              -91.43, dBm,
             1245555,Hz,              -90.86, dBm,
             1248220,Hz,              -93.67, dBm,
             1250885,Hz,              -93.53, dBm,
             1253550,Hz,              -94.67, dBm,
             1256215,Hz,              -91.60, dBm,
             1258880,Hz,              -94.17, dBm,
             1261545,Hz,              -93.27, dBm,
             1264210,Hz,              -91.96, dBm,
             1266875,Hz,              -95.72, dBm,
             1269540,Hz,              -93.64, dBm,
             1272205,Hz,              -91.88, dBm,
             1274870,Hz,              -96.36, dBm,
             1277535,Hz,              -94.17, dBm,
             1280200,Hz,              -92.95, dBm,
             1282865,Hz,              -94.40, dBm,
             1285530,Hz,              -96.67, dBm,
             1288195,Hz,              -93.06, dBm,
             1290860,Hz,              -96.83, dBm,
             1293525,Hz,              -91.63, dBm,
             1296190,Hz,              -91.04, dBm,
             1298855,Hz,              -96.90, dBm,
             1301520,Hz,              -94.76, dBm,
             1304185,Hz,              -94.38, dBm,
             1306850,Hz,              -95.29, dBm,
             1309515,Hz,              -94.15, dBm,
             1312180,Hz,              -90.46, dBm,
             1314845,Hz,              -98.22, dBm,
             1317510,Hz,              -92.08, dBm,
             1320175,Hz,              -94.29, dBm,
             1322840,Hz,              -96.16, dBm,
             1325505,Hz,              -94.05, dBm,
             1328170,Hz,              -94.91, dBm,
             1330835,Hz,              -98.03, dBm,
             1333500,Hz,              -95.31, dBm,
             1336165,Hz,              -97.46, dBm,
             1338830,Hz,              -94.52, dBm,
             1341495,Hz,              -93.55, dBm,
             1344160,Hz,              -93.14, dBm,
             1346825,Hz,              -91.86, dBm,
             1349490,Hz,              -92.17, dBm,
             1352155,Hz,              -99.21, dBm,
             1354820,Hz,              -93.80, dBm,
             1357485,Hz,              -94.11, dBm,
             1360150,Hz,              -93.58, dBm,
             1362815,Hz,              -96.92, dBm,
             1365480,Hz,              -91.89, dBm,
             1368145,Hz,              -91.76, dBm,
             1370810,Hz,              -92.48, dBm,
             1373475,Hz,              -90.69, dBm,
             1376140,Hz,              -97.28, dBm,
             1378805,Hz,              -93.34, dBm,
             1381470,Hz,              -95.05, dBm,
             1384135,Hz,              -93.30, dBm,
             1386800,Hz,              -94.23, dBm,
             1389465,Hz,              -95.69, dBm,
             1392130,Hz,              -89.86, dBm,
             1394795,Hz,              -92.17, dBm,
             1397460,Hz,              -92.93, dBm,
             1400125,Hz,              -93.31, dBm,
             1402790,Hz,              -92.38, dBm,
             1405455,Hz,              -91.87, dBm,
             1408120,Hz,              -93.55, dBm,
             1410785,Hz,              -89.13, dBm,
             1413450,Hz,              -92.75, dBm,
             1416115,Hz,              -94.79, dBm,
             1418780,Hz,              -91.50, dBm,
             1421445,Hz,              -91.60, dBm,
