Freq,,Amp,,
               26272,Hz,              -67.63, dBm,
               26353,Hz,              -68.04, dBm,
               26434,Hz,              -68.44, dBm,
               26515,Hz,              -68.80, dBm,
               26596,Hz,              -69.08, dBm,
               26677,Hz,              -69.33, dBm,
               26758,Hz,              -69.61, dBm,
               26839,Hz,              -69.93, dBm,
               26920,Hz,              -70.29, dBm,
               27001,Hz,              -70.64, dBm,
               27082,Hz,              -70.95, dBm,
               27163,Hz,              -71.25, dBm,
               27244,Hz,              -71.54, dBm,
               27325,Hz,              -71.82, dBm,
               27406,Hz,              -72.19, dBm,
               27487,Hz,              -72.54, dBm,
               27568,Hz,              -72.32, dBm,
               27649,Hz,              -71.92, dBm,
               27730,Hz,              -71.48, dBm,
               27811,Hz,              -70.72, dBm,
               27892,Hz,              -69.52, dBm,
               27973,Hz,              -68.09, dBm,
               28054,Hz,              -66.60, dBm,
               28135,Hz,              -65.14, dBm,
               28216,Hz,              -63.71, dBm,
               28297,Hz,              -62.28, dBm,
               28378,Hz,              -60.93, dBm,
               28459,Hz,              -59.71, dBm,
               28540,Hz,              -58.57, dBm,
               28621,Hz,              -57.38, dBm,
               28702,Hz,              -56.16, dBm,
               28783,Hz,              -54.95, dBm,
               28864,Hz,              -53.75, dBm,
               28945,Hz,              -52.55, dBm,
               29026,Hz,              -51.37, dBm,
               29107,Hz,              -50.21, dBm,
               29188,Hz,              -49.11, dBm,
               29269,Hz,              -48.11, dBm,
               29350,Hz,              -47.23, dBm,
               29431,Hz,              -46.48, dBm,
               29512,Hz,              -45.89, dBm,
               29593,Hz,              -45.47, dBm,
               29674,Hz,              -45.21, dBm,
               29755,Hz,              -45.13, dBm,
               29836,Hz,              -45.13, dBm,
               29917,Hz,              -45.23, dBm,
               29998,Hz,              -45.50, dBm,
               30079,Hz,              -45.95, dBm,
               30160,Hz,              -46.57, dBm,
               30241,Hz,              -47.37, dBm,
               30322,Hz,              -48.34, dBm,
               30403,Hz,              -49.49, dBm,
               30484,Hz,              -50.83, dBm,
               30565,Hz,              -51.82, dBm,
               30646,Hz,              -53.48, dBm,
               30727,Hz,              -55.36, dBm,
               30808,Hz,              -57.46, dBm,
               30889,Hz,              -59.67, dBm,
               30970,Hz,              -62.05, dBm,
               31051,Hz,              -64.62, dBm,
               31132,Hz,              -67.33, dBm,
               31213,Hz,              -69.90, dBm,
               31294,Hz,              -71.92, dBm,
               31375,Hz,              -73.21, dBm,
               31456,Hz,              -73.87, dBm,
               31537,Hz,              -74.16, dBm,
               31618,Hz,              -73.74, dBm,
               31699,Hz,              -73.02, dBm,
               31780,Hz,              -72.37, dBm,
               31861,Hz,              -71.69, dBm,
               31942,Hz,              -70.88, dBm,
               32023,Hz,              -70.23, dBm,
               32104,Hz,              -69.94, dBm,
               32185,Hz,              -69.93, dBm,
               32266,Hz,              -70.00, dBm,
               32347,Hz,              -70.23, dBm,
               32428,Hz,              -70.20, dBm,
               32509,Hz,              -69.91, dBm,
               32590,Hz,              -69.87, dBm,
               32671,Hz,              -69.90, dBm,
               32752,Hz,              -70.12, dBm,
               32833,Hz,              -70.50, dBm,
               32914,Hz,              -70.97, dBm,
               32995,Hz,              -71.45, dBm,
               33076,Hz,              -71.85, dBm,
               33157,Hz,              -72.09, dBm,
               33238,Hz,              -72.19, dBm,
               33319,Hz,              -72.43, dBm,
               33400,Hz,              -72.71, dBm,
               33481,Hz,              -73.28, dBm,
               33562,Hz,              -74.02, dBm,
               33643,Hz,              -74.90, dBm,
               33724,Hz,              -75.87, dBm,
               33805,Hz,              -76.91, dBm,
               33886,Hz,              -77.90, dBm,
               33967,Hz,              -78.65, dBm,
               34048,Hz,              -79.23, dBm,
               34129,Hz,              -79.81, dBm,
               34210,Hz,              -80.58, dBm,
               34291,Hz,              -81.70, dBm,
               34372,Hz,              -82.73, dBm,
               34453,Hz,              -83.43, dBm,
               34534,Hz,              -83.43, dBm,
               34615,Hz,              -82.17, dBm,
               34696,Hz,              -80.28, dBm,
               34777,Hz,              -78.37, dBm,
               34858,Hz,              -76.57, dBm,
               34939,Hz,              -74.95, dBm,
               35020,Hz,              -73.50, dBm,
               35101,Hz,              -72.16, dBm,
               35182,Hz,              -71.13, dBm,
               35263,Hz,              -70.41, dBm,
               35344,Hz,              -69.92, dBm,
               35425,Hz,              -69.58, dBm,
               35506,Hz,              -69.38, dBm,
               35587,Hz,              -69.31, dBm,
               35668,Hz,              -69.30, dBm,
               35749,Hz,              -69.31, dBm,
               35830,Hz,              -69.22, dBm,
               35911,Hz,              -68.98, dBm,
               35992,Hz,              -68.58, dBm,
               36073,Hz,              -68.00, dBm,
               36154,Hz,              -67.54, dBm,
               36235,Hz,              -66.78, dBm,
               36316,Hz,              -66.06, dBm,
               36397,Hz,              -65.46, dBm,
               36478,Hz,              -65.06, dBm,
               36559,Hz,              -64.88, dBm,
               36640,Hz,              -64.88, dBm,
               36721,Hz,              -64.96, dBm,
               36802,Hz,              -65.33, dBm,
               36883,Hz,              -66.00, dBm,
               36964,Hz,              -66.83, dBm,
               37045,Hz,              -67.85, dBm,
               37126,Hz,              -69.13, dBm,
               37207,Hz,              -70.64, dBm,
               37288,Hz,              -72.32, dBm,
               37369,Hz,              -74.02, dBm,
               37450,Hz,              -75.52, dBm,
               37531,Hz,              -76.50, dBm,
               37612,Hz,              -76.36, dBm,
               37693,Hz,              -75.32, dBm,
               37774,Hz,              -74.48, dBm,
               37855,Hz,              -73.97, dBm,
               37936,Hz,              -73.66, dBm,
               38017,Hz,              -73.49, dBm,
               38098,Hz,              -73.29, dBm,
               38179,Hz,              -72.98, dBm,
               38260,Hz,              -72.49, dBm,
               38341,Hz,              -71.84, dBm,
               38422,Hz,              -71.04, dBm,
               38503,Hz,              -70.18, dBm,
               38584,Hz,              -69.32, dBm,
               38665,Hz,              -68.52, dBm,
               38746,Hz,              -67.82, dBm,
               38827,Hz,              -67.22, dBm,
               38908,Hz,              -66.75, dBm,
               38989,Hz,              -66.52, dBm,
               39070,Hz,              -66.31, dBm,
               39151,Hz,              -66.24, dBm,
               39232,Hz,              -66.24, dBm,
               39313,Hz,              -66.28, dBm,
               39394,Hz,              -66.44, dBm,
               39475,Hz,              -66.67, dBm,
               39556,Hz,              -66.97, dBm,
               39637,Hz,              -67.32, dBm,
               39718,Hz,              -67.68, dBm,
               39799,Hz,              -68.07, dBm,
               39880,Hz,              -68.51, dBm,
               39961,Hz,              -69.02, dBm,
               40042,Hz,              -69.58, dBm,
               40123,Hz,              -70.16, dBm,
               40204,Hz,              -70.77, dBm,
               40285,Hz,              -71.46, dBm,
               40366,Hz,              -72.26, dBm,
               40447,Hz,              -73.12, dBm,
               40528,Hz,              -73.96, dBm,
               40609,Hz,              -74.47, dBm,
               40690,Hz,              -74.16, dBm,
               40771,Hz,              -73.45, dBm,
               40852,Hz,              -72.60, dBm,
               40933,Hz,              -71.79, dBm,
               41014,Hz,              -71.15, dBm,
               41095,Hz,              -70.70, dBm,
               41176,Hz,              -70.37, dBm,
               41257,Hz,              -70.07, dBm,
               41338,Hz,              -69.74, dBm,
               41419,Hz,              -69.46, dBm,
               41500,Hz,              -69.31, dBm,
               41581,Hz,              -69.27, dBm,
               41662,Hz,              -69.27, dBm,
               41743,Hz,              -69.34, dBm,
               41824,Hz,              -69.45, dBm,
               41905,Hz,              -69.56, dBm,
               41986,Hz,              -69.62, dBm,
               42067,Hz,              -69.61, dBm,
               42148,Hz,              -69.56, dBm,
               42229,Hz,              -69.55, dBm,
               42310,Hz,              -69.58, dBm,
               42391,Hz,              -69.76, dBm,
               42472,Hz,              -70.15, dBm,
               42553,Hz,              -70.74, dBm,
               42634,Hz,              -71.31, dBm,
               42715,Hz,              -71.75, dBm,
               42796,Hz,              -72.04, dBm,
               42877,Hz,              -72.24, dBm,
               42958,Hz,              -72.43, dBm,
               43039,Hz,              -72.67, dBm,
               43120,Hz,              -73.00, dBm,
               43201,Hz,              -73.04, dBm,
               43282,Hz,              -72.66, dBm,
               43363,Hz,              -72.04, dBm,
               43444,Hz,              -71.43, dBm,
               43525,Hz,              -70.98, dBm,
               43606,Hz,              -70.68, dBm,
               43687,Hz,              -70.51, dBm,
               43768,Hz,              -70.36, dBm,
               43849,Hz,              -70.17, dBm,
               43930,Hz,              -69.84, dBm,
               44011,Hz,              -69.51, dBm,
               44092,Hz,              -69.31, dBm,
               44173,Hz,              -69.24, dBm,
               44254,Hz,              -69.24, dBm,
