Second,Volt,Volt2,
-2.57600e-04,-5.00e-01,1.72e-01, 
-2.57200e-04,-5.40e-01,1.74e-01, 
-2.56800e-04,-5.20e-01,1.74e-01, 
-2.56400e-04,-4.80e-01,1.73e-01, 
-2.56000e-04,-5.00e-01,1.74e-01, 
-2.55600e-04,-5.20e-01,1.72e-01, 
-2.55200e-04,-4.80e-01,1.74e-01, 
-2.54800e-04,-5.40e-01,1.72e-01, 
-2.54400e-04,-5.00e-01,1.73e-01, 
-2.54000e-04,-4.80e-01,1.71e-01, 
-2.53600e-04,-4.80e-01,1.72e-01, 
-2.53200e-04,-5.00e-01,1.74e-01, 
-2.52800e-04,-5.00e-01,1.74e-01, 
-2.52400e-04,-4.80e-01,1.75e-01, 
-2.52000e-04,-4.80e-01,1.76e-01, 
-2.51600e-04,-4.60e-01,1.75e-01, 
-2.51200e-04,-5.00e-01,1.75e-01, 
-2.50800e-04,-4.60e-01,1.77e-01, 
-2.50400e-04,-4.80e-01,1.76e-01, 
-2.50000e-04,-4.40e-01,1.75e-01, 
-2.49600e-04,-4.80e-01,1.75e-01, 
-2.49200e-04,-4.60e-01,1.74e-01, 
-2.48800e-04,-4.80e-01,1.74e-01, 
-2.48400e-04,-4.40e-01,1.76e-01, 
-2.48000e-04,-4.20e-01,1.77e-01, 
-2.47600e-04,-4.80e-01,1.76e-01, 
-2.47200e-04,-4.60e-01,1.75e-01, 
-2.46800e-04,-4.40e-01,1.77e-01, 
-2.46400e-04,-4.60e-01,1.75e-01, 
-2.46000e-04,-4.20e-01,1.72e-01, 
-2.45600e-04,-4.20e-01,1.72e-01, 
-2.45200e-04,-4.60e-01,1.74e-01, 
-2.44800e-04,-4.40e-01,1.74e-01, 
-2.44400e-04,-4.20e-01,1.77e-01, 
-2.44000e-04,-4.20e-01,1.77e-01, 
-2.43600e-04,-4.60e-01,1.76e-01, 
-2.43200e-04,-4.00e-01,1.77e-01, 
-2.42800e-04,-4.60e-01,1.75e-01, 
-2.42400e-04,-4.00e-01,1.76e-01, 
-2.42000e-04,-4.40e-01,1.77e-01, 
-2.41600e-04,-4.00e-01,1.76e-01, 
-2.41200e-04,-4.40e-01,1.77e-01, 
-2.40800e-04,-4.00e-01,1.77e-01, 
-2.40400e-04,-4.40e-01,1.76e-01, 
-2.40000e-04,-3.80e-01,1.76e-01, 
-2.39600e-04,-4.20e-01,1.77e-01, 
-2.39200e-04,-4.20e-01,1.77e-01, 
-2.38800e-04,-3.80e-01,1.78e-01, 
-2.38400e-04,-4.00e-01,1.76e-01, 
-2.38000e-04,-3.80e-01,1.78e-01, 
-2.37600e-04,-4.00e-01,1.78e-01, 
-2.37200e-04,-3.60e-01,1.76e-01, 
-2.36800e-04,-3.80e-01,1.77e-01, 
-2.36400e-04,-4.20e-01,1.75e-01, 
-2.36000e-04,-4.00e-01,1.76e-01, 
-2.35600e-04,-3.80e-01,1.77e-01, 
-2.35200e-04,-4.00e-01,1.76e-01, 
-2.34800e-04,-3.80e-01,1.74e-01, 
-2.34400e-04,-4.00e-01,1.73e-01, 
-2.34000e-04,-3.60e-01,1.75e-01, 
-2.33600e-04,-3.60e-01,1.75e-01, 
-2.33200e-04,-4.00e-01,1.76e-01, 
-2.32800e-04,-3.80e-01,1.76e-01, 
-2.32400e-04,-3.40e-01,1.75e-01, 
-2.32000e-04,-3.40e-01,1.74e-01, 
-2.31600e-04,-3.80e-01,1.76e-01, 
-2.31200e-04,-3.40e-01,1.76e-01, 
-2.30800e-04,-3.80e-01,1.77e-01, 
-2.30400e-04,-3.80e-01,1.76e-01, 
-2.30000e-04,-3.40e-01,1.75e-01, 
-2.29600e-04,-3.40e-01,1.75e-01, 
-2.29200e-04,-3.80e-01,1.77e-01, 
-2.28800e-04,-3.60e-01,1.77e-01, 
-2.28400e-04,-3.40e-01,1.76e-01, 
-2.28000e-04,-3.40e-01,1.76e-01, 
-2.27600e-04,-3.40e-01,1.78e-01, 
-2.27200e-04,-3.20e-01,1.78e-01, 
-2.26800e-04,-3.60e-01,1.76e-01, 
-2.26400e-04,-3.60e-01,1.76e-01, 
-2.26000e-04,-3.20e-01,1.75e-01, 
-2.25600e-04,-3.40e-01,1.77e-01, 
-2.25200e-04,-3.20e-01,1.75e-01, 
-2.24800e-04,-3.40e-01,1.75e-01, 
-2.24400e-04,-3.00e-01,1.78e-01, 
-2.24000e-04,-3.40e-01,1.76e-01, 
-2.23600e-04,-3.00e-01,1.77e-01, 
-2.23200e-04,-3.20e-01,1.76e-01, 
-2.22800e-04,-3.00e-01,1.74e-01, 
-2.22400e-04,-2.80e-01,1.76e-01, 
-2.22000e-04,-3.40e-01,1.75e-01, 
-2.21600e-04,-3.20e-01,1.75e-01, 
-2.21200e-04,-2.80e-01,1.73e-01, 
-2.20800e-04,-2.80e-01,1.74e-01, 
-2.20400e-04,-3.20e-01,1.75e-01, 
-2.20000e-04,-2.80e-01,1.75e-01, 
-2.19600e-04,-3.00e-01,1.76e-01, 
-2.19200e-04,-3.00e-01,1.76e-01, 
-2.18800e-04,-2.60e-01,1.75e-01, 
-2.18400e-04,-2.80e-01,1.74e-01, 
